03613,Angelica Fairweather,6.99,05/14/12,DarkHeavenLegends
03614,Eregris Darkfathom| Evil High Sea Priest,9.99,07/23/12,DarkHeavenLegends
03615,Captain Razig| Undead Pirate,9.99,05/28/12,DarkHeavenLegends
03616,Tiik Warriors (2),15.99,05/28/12,DarkHeavenLegends
03617,Karkarion Shark Warrior,10.29,05/28/12,DarkHeavenLegends
03618,Pennangalan,4.99,05/28/12,DarkHeavenLegends
03619,Cal Arath| Barbarian Prince,5.99,06/18/12,DarkHeavenLegends
03620,Zombies (2),8.79,05/28/12,DarkHeavenLegends
03621,Gremlins (4),6.99,05/28/12,DarkHeavenLegends
03622,Sharks (2),12.99,06/18/12,DarkHeavenLegends
03623,Finaela| Female Pirate,6.79,08/06/12,DarkHeavenLegends
03624,Animal Companions IV Warthog| Vulture| Sloth,11.49,08/06/12,DarkHeavenLegends
03625,Karnedge Gorefathom| Karkarion Boss (resin miniature),17.79,10/01/12,DarkHeavenLegends
03626,Gruff Grimecleaver| Dwarf Pirate Cook,5.99,08/24/12,DarkHeavenLegends
03627,Stieg Brinegrog| Pirate,8.49,08/24/12,DarkHeavenLegends
03628,Slithe Handmaiden,7.99,08/24/12,DarkHeavenLegends
03629,Aerakallis| Vampire Mermaid,6.29,10/01/12,DarkHeavenLegends
03630,Rogal Manystripes| Tiger Karkarion,14.29,12/21/12,DarkHeavenLegends
03631,Quoralei| Female Sea Elf Bard,5.99,10/22/12,DarkHeavenLegends
03632,Mariel Twinspar| Female Pirate,5.99,10/22/12,DarkHeavenLegends
03633,Mousling Bartender and Wench,7.49,10/22/12,DarkHeavenLegends
03634,Sea Lion,9.49,11/05/12,DarkHeavenLegends
03635,Pirate Lord and Cabin Boy,9.49,11/05/12,DarkHeavenLegends
03636,Elsker Longlegs| Pirate,6.49,12/10/12,DarkHeavenLegends
03637,Hajad| Torgan Pirate with Loot,6.79,12/10/12,DarkHeavenLegends
03638,Orson Lugrum| Evil Wizard,7.79,12/10/12,DarkHeavenLegends
03639,Bella| Succubus,6.49,12/10/12,DarkHeavenLegends
03640,Ghast,7.79,05/02/16,DarkHeavenLegends
03641,Gunslinger,8.49,02/04/13,DarkHeavenLegends
03642,Karkarion Nurse Shark,11.79,01/14/13,DarkHeavenLegends
03643,Aina| Valkyrie,11.29,01/14/13,DarkHeavenLegends
03644,Skeletal Dragon,10.79,02/04/13,DarkHeavenLegends
03645,Kelpies (2),11.49,02/18/13,DarkHeavenLegends
03646,Barnabus Frost| Pirate Captain,7.79,03/03/14,DarkHeavenLegends
03647,Drago Voss| Assassin,6.49,07/07/14,DarkHeavenLegends
03648,Hyrekia| Dragonthrall Mage,6.29,07/07/14,DarkHeavenLegends
03649,Forest Dragon Hatchling,7.79,12/16/13,DarkHeavenLegends
03650,Fire Elemental (Medium),6.99,02/18/13,DarkHeavenLegends
03651,Storm Dragon Hatchling,6.49,02/18/13,DarkHeavenLegends
03652,Deenah| Female Barbarian,7.29,11/25/13,DarkHeavenLegends
03653,Barrow Warden Lord,6.99,11/25/13,DarkHeavenLegends
03654,Esmeria| Half Elf Monk,5.99,11/25/13,DarkHeavenLegends
03655,Iron Cobra,5.99,11/25/13,DarkHeavenLegends
03656,Witch of the Dark Moors,6.79,11/25/13,DarkHeavenLegends
03657,Angel of Protection,10.49,08/11/14,DarkHeavenLegends
03658,Ankheg,13.79,12/16/13,DarkHeavenLegends
03659,Wyvern,17.29,03/03/14,DarkHeavenLegends
03660,Amrielle| Female Ranger,5.99,02/10/14,DarkHeavenLegends
03661,Zeldriia| Elf Sorceress,6.49,02/10/14,DarkHeavenLegends
03663,Grimm Grayrune| Dwarf Priest,7.99,08/11/14,DarkHeavenLegends
03664,Fire Dragon Hatchling,9.99,04/14/14,DarkHeavenLegends
03665,Ostarzha| Female Elf Cleric,7.99,08/31/15,DarkHeavenLegends
03666,Elizabeth| Female Pirate Captain,7.99,10/27/14,DarkHeavenLegends
03667,Nonalla Ellinad| Elf Wizard,5.99,02/10/14,DarkHeavenLegends
03668,Tiger,5.99,05/26/14,DarkHeavenLegends
03669,Aeolyrnithan Saveril'Lythiaynm| Dark Elf,7.99,02/10/14,DarkHeavenLegends
03670,Western Desert Dragon,32.99,08/18/14,DarkHeavenLegends
03671,Pack Donkey,7.99,08/18/14,DarkHeavenLegends
03672,Giant Cave Sloth,26.49,09/01/14,DarkHeavenLegends
03673,Wendigo,8.99,09/01/14,DarkHeavenLegends
03674,Werejackal,5.99,09/15/14,DarkHeavenLegends
03675,Gravewailer,8.49,09/15/14,DarkHeavenLegends
03676,Giant Snake,9.99,09/29/14,DarkHeavenLegends
03677,Pumpkin Minions (3),15.49,10/31/15,DarkHeavenLegends
03678,Frandolf| GTM DYOM Winner,7.29,07/07/14,DarkHeavenLegends
03679,Giant Cobra,13.79,10/27/14,DarkHeavenLegends
03680,Thornwood Defender,15.79,10/27/14,DarkHeavenLegends
03681,Nazera Bloodraven| Vampire,6.49,11/24/14,DarkHeavenLegends
03682,Willow Greenivy| Witch,5.99,11/17/14,DarkHeavenLegends
03683,Sister Lana| Healer,5.99,11/24/14,DarkHeavenLegends
03684,Graveyard Archway,9.49,11/24/14,DarkHeavenLegends
03685,Coffin and Corpse,7.99,11/17/14,DarkHeavenLegends
03686,Dreg Chieftain,9.29,12/15/14,DarkHeavenLegends
03687,Dreg Devourer & Slinker,11.59,12/15/14,DarkHeavenLegends
03688,Dreg Butchers,12.99,12/15/14,DarkHeavenLegends
03689,Blink Berenwicket| Female Gnome,6.99,11/24/14,DarkHeavenLegends
03690,Dwarf Bodyguard,8.79,12/15/14,DarkHeavenLegends
03691,Ice Dragon Hatchling,5.99,12/15/14,DarkHeavenLegends
03692,Halloween Tree,11.79,10/13/14,DarkHeavenLegends
03693,Qualanar| Human Wizard,10.49,12/29/14,DarkHeavenLegends
03694,Swamp Dragon Hatchling,6.99,12/15/14,DarkHeavenLegends
03695,Death Dog,12.49,12/29/14,DarkHeavenLegends
03696,Gutrags| Stitch Golem,14.99,07/15/15,DarkHeavenLegends
03697,Stitch Golems| Lesser (2),12.49,12/29/14,DarkHeavenLegends
03698,Tengu Rogue,5.99,12/29/14,DarkHeavenLegends
03699,Hobgoblin Sorcerer,6.49,12/29/14,DarkHeavenLegends
03700,Tyrea Bronzelocks,5.99,01/12/15,DarkHeavenLegends
03701,Cuth Wolfson,6.99,01/12/15,DarkHeavenLegends
03702,Peryton,12.99,01/12/15,DarkHeavenLegends
03703,Dracolisk,29.99,02/01/15,DarkHeavenLegends
03704,River Familiars (4),8.29,02/01/15,DarkHeavenLegends
03705,Lizardman w/ Club & Shield,7.99,02/01/15,DarkHeavenLegends
03706,Lizardman Archer,7.99,02/01/15,DarkHeavenLegends
03707,Deep Ones (2),19.29,02/28/15,DarkHeavenLegends
03708,Freddie| Pumpkin Horror,8.49,02/28/15,DarkHeavenLegends
03709,Fritz| Pumpkin Horror,11.29,02/28/15,DarkHeavenLegends
03710,Ogre Smasher,19.99,01/12/15,DarkHeavenLegends
03711,Ogre Clubber,19.99,01/12/15,DarkHeavenLegends
03712,Ogre Guard,19.99,02/28/15,DarkHeavenLegends
03713,Meerkat Familiars,5.99,02/28/15,DarkHeavenLegends
03714,Viharis Tenspire| Wizard,8.79,02/01/15,DarkHeavenLegends
03715,Erick| Paladin Initiate,7.29,02/28/15,DarkHeavenLegends
03716,Ghouls (2),13.29,10/31/15,DarkHeavenLegends
03717,Thain Grimthorn| Dwarf Cleric,6.49,01/25/16,DarkHeavenLegends
03718,Ghost Bride,8.29,07/15/15,DarkHeavenLegends
03719,Animal Companions Goat| Pig| Cow,15.79,08/31/15,DarkHeavenLegends
03720,Temple Dragon,32.79,10/05/15,DarkHeavenLegends
03721,Vonsalay| Half Orc Wizard,7.49,10/05/15,DarkHeavenLegends
03722,Jurden| Half Orc Paladin,7.99,01/25/16,DarkHeavenLegends
03723,Death Shroud,5.99,10/26/15,DarkHeavenLegends
03724,Thund Bloodwrack| Barbarian,7.79,01/25/16,DarkHeavenLegends
03725,Moandain| Arch Lich,13.79,07/15/15,DarkHeavenLegends
03726,Dolphins (2),13.49,01/25/16,DarkHeavenLegends
03727,Drowned Spirit,6.79,11/30/15,DarkHeavenLegends
03728,Babau Demon,5.99,12/28/15,DarkHeavenLegends
03729,Halfling Farmers (2),7.49,12/28/15,DarkHeavenLegends
03730,Jahenna| Female Vampire,9.49,12/28/15,DarkHeavenLegends
03731,Barden Barrelstrap| Dwarf Cleric,6.79,12/28/15,DarkHeavenLegends
03732,Arathanel| Elf Ranger,7.79,12/28/15,DarkHeavenLegends
03733,Sir Rathan Kranzhel| Human Fighter,9.49,01/25/16,DarkHeavenLegends
03734,Andriessa| Female Wizard,6.49,01/25/16,DarkHeavenLegends
03735,Lanelle| Female Rogue,7.49,02/15/16,DarkHeavenLegends
03736,Dread Wolves (2),11.79,10/31/15,DarkHeavenLegends
03737,Tombstone of Sorrow,6.29,10/31/15,DarkHeavenLegends
03738,Tombstone of Protection,7.99,10/31/15,DarkHeavenLegends
03739,Female Wraith,6.99,10/31/15,DarkHeavenLegends
03740,Mousling King & Princess,7.49,02/15/16,DarkHeavenLegends
03741,Mousling Thief & Assassin,6.99,02/15/16,DarkHeavenLegends
03742,Mousling Sorcerer & Samurai,6.29,02/15/16,DarkHeavenLegends
03743,Mousling Ranger & Yeoman,6.29,02/15/16,DarkHeavenLegends
03744,Mousling Druid & Beekeeper,7.49,02/15/16,DarkHeavenLegends
03745,Bone Devil,11.29,03/07/16,DarkHeavenLegends
03746,Ava Justinia| Female Templar,7.29,03/07/16,DarkHeavenLegends
03747,Bat Demon,14.49,03/07/16,DarkHeavenLegends
03748,Lich,8.29,03/07/16,DarkHeavenLegends
03749,Succubus,9.49,03/07/16,DarkHeavenLegends
03750,Vampire,9.79,03/07/16,DarkHeavenLegends
03751,Female Necromancer,6.99,03/21/16,DarkHeavenLegends
03752,Skeletal Champion,9.79,03/21/16,DarkHeavenLegends
03753,Barrow Rats (2),11.79,03/21/16,DarkHeavenLegends
03754,Male Antipaladin,9.99,04/11/16,DarkHeavenLegends
03755,Skeleton Archers (2),6.99,04/11/16,DarkHeavenLegends
03756,Skeleton Swordsmen,6.99,04/11/16,DarkHeavenLegends
03757,Skeleton Spearmen (2),6.99,04/11/16,DarkHeavenLegends
03758,Skeleton Breakers (2),6.99,04/11/16,DarkHeavenLegends
03759,Tiik Baron,9.99,03/21/16,DarkHeavenLegends
03760,Adventuring Kids #1 (2),7.49,12/12/16,DarkHeavenLegends
03761,Half-Ogre Fighter,8.99,06/06/16,DarkHeavenLegends
03762,Shaern| Female Antipaladin,6.49,09/26/16,DarkHeavenLegends
03763,Aravir| Elf Ranger,8.99,12/12/16,DarkHeavenLegends
03764,Merrowyn Lightstar| Female Elf Paladin,7.29,12/12/16,DarkHeavenLegends
03765,Highlander Heroine,7.99,12/12/16,DarkHeavenLegends
03766,Snake Demon,18.29,12/12/16,DarkHeavenLegends
03767,Nemesra| Dancing Girl,6.29,01/16/17,DarkHeavenLegends
03768,Water Weird,9.99,03/21/16,DarkHeavenLegends
03769,Ice Devil,13.99,04/11/16,DarkHeavenLegends
03770,Caryatid Columns,9.29,03/21/16,DarkHeavenLegends
03771,Shadow Demon,11.79,05/02/16,DarkHeavenLegends
03772,Giant Ticks (2),6.79,05/02/16,DarkHeavenLegends
03773,Giant Centipedes (2),5.99,05/02/16,DarkHeavenLegends
03774,Tengu Warrior,5.99,05/02/16,DarkHeavenLegends
03775,Tengu Wizard,5.99,05/02/16,DarkHeavenLegends
03776,Cave Goblin Warriors (2),5.99,06/06/16,DarkHeavenLegends
03777,Cave Goblin Archers (2),5.99,06/06/16,DarkHeavenLegends
03778,Cave Goblin Breakers (2),6.29,06/06/16,DarkHeavenLegends
03779,Spirit of Winter,6.29,11/07/16,DarkHeavenLegends
03780,Spirit of Spring,6.29,11/07/16,DarkHeavenLegends
03781,Spirit of Summer,5.99,09/26/16,DarkHeavenLegends
03782,Spirit of Autumn,6.29,01/16/17,DarkHeavenLegends
03783,Adventuring Kids #2 (2),7.29,01/16/17,DarkHeavenLegends
03784,D'Vandra Lukesia,7.99,11/07/16,DarkHeavenLegends
03785,Jakob Knochengard,7.99,11/07/16,DarkHeavenLegends
03786,Andowyn Thrushmoor,7.99,11/07/16,DarkHeavenLegends
03787,The Crimson Herald,9.99,11/07/16,DarkHeavenLegends
03788,Trista| the White Wolf,6.29,02/27/17,DarkHeavenLegends
03789,Townfolk of Dreadmere - Fishwife & Crone,15.79,01/16/17,DarkHeavenLegends
03790,Murkillor| Wraith King of the Dark Moors,13.29,01/16/17,DarkHeavenLegends
03791,Werebat,7.49,01/16/17,DarkHeavenLegends
03792,Krass Omenthrall| Evil Warrior,10.49,02/27/17,DarkHeavenLegends
03793,Townsfolk of Dreadmere Mercenaries (3),19.79,02/27/17,DarkHeavenLegends
03794,Siobhana| Vampiress,7.49,01/16/17,DarkHeavenLegends
03795,Giant Bats (3),15.99,02/27/17,DarkHeavenLegends
03796,Devona| Female Mage,5.99,02/27/17,DarkHeavenLegends
03797,Vultures (6),6.29,02/27/17,DarkHeavenLegends
03799,Female Wraith,8.49,02/27/17,DarkHeavenLegends
03800,Mara Frostraven| Female Anti-Paladin,5.99,07/03/17,DarkHeavenLegends
03801,Kogo| Male Kitsune,5.99,03/20/17,DarkHeavenLegends
03802,Dijoro| Female Kitsune,5.99,03/20/17,DarkHeavenLegends
03803,Laril Silverhand| Female Elven Blacksmith,6.99,03/20/17,DarkHeavenLegends
03804,Rhaegar| Male Fighter,6.99,03/20/17,DarkHeavenLegends
03805,Christina| Female Cleric,6.99,03/20/17,DarkHeavenLegends
03806,Dwarf Battlemage on Pony,8.99,03/20/17,DarkHeavenLegends
03807,Dragoth the Defiler| Undead Lord on Throne,22.99,03/20/17,DarkHeavenLegends
03808,Jonas Kane| Undead Hunter,24.99,03/20/17,DarkHeavenLegends
03809,Deep One High Priest,7.79,04/24/17,DarkHeavenLegends
03810,Bregan| Valkyrie,5.99,04/24/17,DarkHeavenLegends
03811,S'Kara| Female Skoli Warrior,6.99,03/20/17,DarkHeavenLegends
03812,Kiri| Female Ninja,5.99,04/24/17,DarkHeavenLegends
03813,Female Hobgoblin Archer,6.29,04/24/17,DarkHeavenLegends
03814,D'Mona| Female Vampire,5.99,07/03/17,DarkHeavenLegends
03815,Skeletal Halfling,4.99,07/03/17,DarkHeavenLegends
03816,Skeletal Elf,5.99,07/03/17,DarkHeavenLegends
03817,Skeletal Dwarf,5.99,07/03/17,DarkHeavenLegends
03818,Lord of Death,5.99,07/03/17,DarkHeavenLegends
03819,Hobgoblin Captain,7.79,04/24/17,DarkHeavenLegends
03820,Skeletal Minotaur,9.29,07/03/17,DarkHeavenLegends
03821,Half Orc Merchant,7.79,07/03/17,DarkHeavenLegends
03822,Day of the Dead Cavalier,5.99,07/31/17,DarkHeavenLegends
03823,Day of the Dead Duchess,5.99,07/31/17,DarkHeavenLegends
03824,Barbarian Mouslings (2),6.99,07/31/17,DarkHeavenLegends
03825,Eastern Mouslings (2),6.99,07/31/17,DarkHeavenLegends
03826,Viking Mouslings (2),7.49,07/31/17,DarkHeavenLegends
03827,Mousling Wizards (2),7.49,11/30/99,DarkHeavenLegends
03828,Crusader Champion (Sword and Shield),7.99,08/21/17,DarkHeavenLegends
03829,Crusader Swordsman (Sword or Flail),7.99,08/21/17,DarkHeavenLegends
03830,Crusader Justifier (Two Handed Sword),7.99,08/21/17,DarkHeavenLegends
03832,Crusader Defender (Spear),7.99,08/21/17,DarkHeavenLegends
03833,Vegepygmies (2),5.99,08/21/17,DarkHeavenLegends
03834,Dwarf Berserker Jester,5.99,07/31/17,DarkHeavenLegends
03835,Dwarf Forge Priestess,5.99,07/31/17,DarkHeavenLegends
03837,Kenrik Thistlemoor| Wizard,5.99,08/21/17,DarkHeavenLegends
03838,Sakarat| Goblin Wizard,5.99,08/21/17,DarkHeavenLegends
03839,Vampire Lord,6.99,10/23/17,DarkHeavenLegends
03840,Graveflesh Servant (Male),6.99,10/23/17,DarkHeavenLegends
03841,Graveflesh Servant (Female),6.99,10/23/17,DarkHeavenLegends
03842,Sethis| Mummy King,7.99,10/23/17,DarkHeavenLegends
03843,Aurelio Endrino| Bonehenge Warlock,7.99,11/27/17,DarkHeavenLegends
03844,Damaris Walmund| Duskwarden,6.99,11/27/17,DarkHeavenLegends
03845,Mina Splinterheart - River Widows Captain,6.99,11/27/17,DarkHeavenLegends
03846,Vatanis| Maggotcrown Necromancer,9.99,11/27/17,DarkHeavenLegends
03847,Kelainen Darkmantle| Evil Wizard,9.29,01/29/18,DarkHeavenLegends
03848,City Guard (2),14.99,01/29/18,DarkHeavenLegends
03849,Armored Goblin Leader,6.99,01/29/18,DarkHeavenLegends
03850,Armored Goblin Spearmen (2),9.99,01/29/18,DarkHeavenLegends
03851,Armored Goblin Swordsmen (2),9.99,01/29/18,DarkHeavenLegends
03852,Armored Goblin Boss,6.99,01/29/18,DarkHeavenLegends
03853,Female Vampire,7.99,01/29/18,DarkHeavenLegends
03854,Mummy Queen,7.99,01/29/18,DarkHeavenLegends
03855,Tombstone Finial - Skull (3),8.79,02/26/18,DarkHeavenLegends
03856,Townsfolk - Courtesan,6.99,02/26/18,DarkHeavenLegends
03857,Townsfolk - Milk Maid,6.99,02/26/18,DarkHeavenLegends
03858,Townsfolk - Sage,6.99,02/26/18,DarkHeavenLegends
03859,Townsfolk - Cooper,6.99,02/26/18,DarkHeavenLegends
03860,Nimbar| Elf Necromancer,7.79,02/26/18,DarkHeavenLegends
03861,Talnyth| Elf Barbarian,7.79,02/26/18,DarkHeavenLegends
03862,Shardis| Elf Rogue,7.29,02/26/18,DarkHeavenLegends
03863,Alandin| Elf Paladin,8.79,04/02/18,DarkHeavenLegends
03864,Belthual| Elf Chronicler,7.99,04/02/18,DarkHeavenLegends
03865,Briarlings (2),7.99,04/02/18,DarkHeavenLegends
03866,Bryn| Half Elf Rogue,6.99,04/02/18,DarkHeavenLegends
03867,Aletheia Edair| Duelist,6.99,04/02/18,DarkHeavenLegends
03868,Sir William the Peacemaker,10.29,04/02/18,DarkHeavenLegends
03869,Ankoa| Barbarian Hero,8.29,04/02/18,DarkHeavenLegends
03870,Dire Penguin,6.99,04/02/18,DarkHeavenLegends
03871,Tosca| Dreadmere Hag,6.99,04/30/18,DarkHeavenLegends
03872,Fruella| Dreadmere Mercenary,6.99,04/30/18,DarkHeavenLegends
03873,Serena| Dreadmere Rogue,6.99,04/30/18,DarkHeavenLegends
03874,Thunderfoot Defender (Triceratops),16.49,04/30/18,DarkHeavenLegends
03875,Bloodcrest Smasher (Parasaurolophus),9.79,04/30/18,DarkHeavenLegends
03876,Armorback Barbarian (Ankylosaurus),9.79,04/30/18,DarkHeavenLegends
03877,Blacktooth Savage (Tyrannosaur),13.49,04/30/18,DarkHeavenLegends
03878,Skywing Stormcaller (Pteranodon),9.29,04/30/18,DarkHeavenLegends
03879,Gon'Tarr| Orc Shaman,8.29,05/28/18,DarkHeavenLegends
03880,Phineas Greybone| Necromancer,7.79,05/28/18,DarkHeavenLegends
03881,Alec| Young Mage,7.29,05/28/18,DarkHeavenLegends
03882,Blighted Dryad,6.99,05/28/18,DarkHeavenLegends
03883,Dark Dwarf Irontongue Priest,6.99,05/28/18,DarkHeavenLegends
03884,Komodo Dragon,13.99,05/28/18,DarkHeavenLegends
03885,Dreadmere Ranger,7.99,05/28/18,DarkHeavenLegends
03886,Innkeeper Sophie,9.99,05/28/18,DarkHeavenLegends
03887,Nagendra Captain,11.29,06/25/18,DarkHeavenLegends
03888,Nagendra Matriarch,8.29,06/25/18,DarkHeavenLegends
03889,Dreadmere - Sheriff Getmose Drumfasser,6.99,06/25/18,DarkHeavenLegends
03890,Dreadmere - Reeve Irremborg Planomap,7.29,06/25/18,DarkHeavenLegends
03891,Chaos Toad Sorcerer,11.49,06/25/18,DarkHeavenLegends
03892,Dark Dwarf Striker,6.99,06/25/18,DarkHeavenLegends
03893,Mal| Catfolk Warrior,6.99,06/25/18,DarkHeavenLegends
